"","Symbol","logFC","logCPM","LR","PValue","FDR","sgRNA","Gene_Regulation"
"HGLibA_48880","TDG",3.9392252698144,4.94885599515367,10.4538288751635,0.00122395487320432,0.00967040994605098,"HGLibA_48880","Enriched in ToxA"
"HGLibB_18945","GFRA3",-3.90309049425947,4.9854119633815,10.4526916034139,0.00122470866572325,0.00967040994605098,"HGLibB_18945","Depleted in ToxA"
"HGLibA_02651","ARF4",-5.91228473352385,3.69944290569896,10.4516320012172,0.00122541140101178,0.00967040994605098,"HGLibA_02651","Depleted in ToxA"
"HGLibA_05091","C10orf71",-5.91228473352385,3.69944290569896,10.4516320012172,0.00122541140101178,0.00967040994605098,"HGLibA_05091","Depleted in ToxA"
"HGLibA_08829","CDKN2A",-5.91228473352385,3.69944290569896,10.4516320012172,0.00122541140101178,0.00967040994605098,"HGLibA_08829","Depleted in ToxA"
"HGLibA_12209","CYP51A1",-5.91228473352385,3.69944290569896,10.4516320012172,0.00122541140101178,0.00967040994605098,"HGLibA_12209","Depleted in ToxA"
"HGLibA_13745","DOCK4",-5.91228473352385,3.69944290569896,10.4516320012172,0.00122541140101178,0.00967040994605098,"HGLibA_13745","Depleted in ToxA"
"HGLibA_28089","MANBAL",-5.91228473352385,3.69944290569896,10.4516320012172,0.00122541140101178,0.00967040994605098,"HGLibA_28089","Depleted in ToxA"
"HGLibA_30151","MS4A4A",-5.91228473352385,3.69944290569896,10.4516320012172,0.00122541140101178,0.00967040994605098,"HGLibA_30151","Depleted in ToxA"
"HGLibA_37608","POLR3A",-5.91228473352385,3.69944290569896,10.4516320012172,0.00122541140101178,0.00967040994605098,"HGLibA_37608","Depleted in ToxA"
"HGLibA_39918","RAB3GAP1",-5.91228473352385,3.69944290569896,10.4516320012172,0.00122541140101178,0.00967040994605098,"HGLibA_39918","Depleted in ToxA"
"HGLibA_41378","RMND1",-5.91228473352385,3.69944290569896,10.4516320012172,0.00122541140101178,0.00967040994605098,"HGLibA_41378","Depleted in ToxA"
"HGLibA_42460","RUNX2",-5.91228473352385,3.69944290569896,10.4516320012172,0.00122541140101178,0.00967040994605098,"HGLibA_42460","Depleted in ToxA"
"HGLibA_47461","STK17A",-5.91228473352385,3.69944290569896,10.4516320012172,0.00122541140101178,0.00967040994605098,"HGLibA_47461","Depleted in ToxA"
"HGLibA_48205","TAF12",-5.91228473352385,3.69944290569896,10.4516320012172,0.00122541140101178,0.00967040994605098,"HGLibA_48205","Depleted in ToxA"
"HGLibA_54101","WDR45B",-5.91228473352385,3.69944290569896,10.4516320012172,0.00122541140101178,0.00967040994605098,"HGLibA_54101","Depleted in ToxA"
"HGLibA_56147","ZNF517",-5.91228473352385,3.69944290569896,10.4516320012172,0.00122541140101178,0.00967040994605098,"HGLibA_56147","Depleted in ToxA"
"HGLibB_05169","C11orf68",-5.91228473352385,3.69944290569896,10.4516320012172,0.00122541140101178,0.00967040994605098,"HGLibB_05169","Depleted in ToxA"
"HGLibB_06673","C9orf131",-5.91228473352385,3.69944290569896,10.4516320012172,0.00122541140101178,0.00967040994605098,"HGLibB_06673","Depleted in ToxA"
"HGLibB_08858","CDR2",-5.91228473352385,3.69944290569896,10.4516320012172,0.00122541140101178,0.00967040994605098,"HGLibB_08858","Depleted in ToxA"
"HGLibB_10408","CNTNAP1",-5.91228473352385,3.69944290569896,10.4516320012172,0.00122541140101178,0.00967040994605098,"HGLibB_10408","Depleted in ToxA"
"HGLibB_14411","EDA2R",-5.91228473352385,3.69944290569896,10.4516320012172,0.00122541140101178,0.00967040994605098,"HGLibB_14411","Depleted in ToxA"
"HGLibB_20066","GPR84",-5.91228473352385,3.69944290569896,10.4516320012172,0.00122541140101178,0.00967040994605098,"HGLibB_20066","Depleted in ToxA"
"HGLibB_22109","HS3ST6",-5.91228473352385,3.69944290569896,10.4516320012172,0.00122541140101178,0.00967040994605098,"HGLibB_22109","Depleted in ToxA"
"HGLibB_22872","IGSF8",-5.91228473352385,3.69944290569896,10.4516320012172,0.00122541140101178,0.00967040994605098,"HGLibB_22872","Depleted in ToxA"
"HGLibB_28598","MCOLN2",-5.91228473352385,3.69944290569896,10.4516320012172,0.00122541140101178,0.00967040994605098,"HGLibB_28598","Depleted in ToxA"
"HGLibB_32717","NSL1",-5.91228473352385,3.69944290569896,10.4516320012172,0.00122541140101178,0.00967040994605098,"HGLibB_32717","Depleted in ToxA"
"HGLibB_35773","PDE6H",-5.91228473352385,3.69944290569896,10.4516320012172,0.00122541140101178,0.00967040994605098,"HGLibB_35773","Depleted in ToxA"
"HGLibB_45590","SMC1B",-5.91228473352385,3.69944290569896,10.4516320012172,0.00122541140101178,0.00967040994605098,"HGLibB_45590","Depleted in ToxA"
"HGLibB_45753","SMPD3",-5.91228473352385,3.69944290569896,10.4516320012172,0.00122541140101178,0.00967040994605098,"HGLibB_45753","Depleted in ToxA"
"HGLibB_47728","SUMO4",-5.91228473352385,3.69944290569896,10.4516320012172,0.00122541140101178,0.00967040994605098,"HGLibB_47728","Depleted in ToxA"
"HGLibB_50340","TMEM42",-5.91228473352385,3.69944290569896,10.4516320012172,0.00122541140101178,0.00967040994605098,"HGLibB_50340","Depleted in ToxA"
"HGLibB_56610","ZNF75A",-5.91228473352385,3.69944290569896,10.4516320012172,0.00122541140101178,0.00967040994605098,"HGLibB_56610","Depleted in ToxA"
"HGLibB_56702","ZNF792",-5.91228473352385,3.69944290569896,10.4516320012172,0.00122541140101178,0.00967040994605098,"HGLibB_56702","Depleted in ToxA"
"HGLibA_24624","KIAA0319L",-6.80095940352754,4.36735488811351,10.4466992573845,0.00122868820504115,0.00967040994605098,"HGLibA_24624","Depleted in ToxA"
"HGLibA_34128","OR51Q1",6.05159851668774,3.87119026038846,10.4443889538707,0.00123022597905446,0.00967040994605098,"HGLibA_34128","Enriched in ToxA"
"HGLibA_38770","PRR11",-7.12029466967557,4.49480789086034,10.4396691018141,0.00123337364280904,0.00967040994605098,"HGLibA_38770","Depleted in ToxA"
"HGLibA_55548","ZNF185",-7.12029466967557,4.49480789086034,10.4396691018141,0.00123337364280904,0.00967040994605098,"HGLibA_55548","Depleted in ToxA"
"HGLibA_56539","ZNF687",-7.12029466967557,4.49480789086034,10.4396691018141,0.00123337364280904,0.00967040994605098,"HGLibA_56539","Depleted in ToxA"
"HGLibB_09176","CEPT1",-7.12029466967557,4.49480789086034,10.4396691018141,0.00123337364280904,0.00967040994605098,"HGLibB_09176","Depleted in ToxA"
"HGLibB_27171","LRP2",-7.12029466967557,4.49480789086034,10.4396691018141,0.00123337364280904,0.00967040994605098,"HGLibB_27171","Depleted in ToxA"
"HGLibB_37166","PLP1",-7.12029466967557,4.49480789086034,10.4396691018141,0.00123337364280904,0.00967040994605098,"HGLibB_37166","Depleted in ToxA"
"HGLibB_39689","QRFPR",4.19898255345981,4.17531071217831,10.4378158981603,0.00123461176927571,0.00967040994605098,"HGLibB_39689","Enriched in ToxA"
"HGLibB_42678","SAPCD1",-6.58094344071025,4.22688558924944,10.4377807862605,0.00123463523969408,0.00967040994605098,"HGLibB_42678","Depleted in ToxA"
"HGLibB_23109","IL33",-7.44828415930146,4.79752727976336,10.4343789846075,0.00123691130367784,0.00967040994605098,"HGLibB_23109","Depleted in ToxA"
"HGLibA_01293","AHCYL2",-5.33908875367918,3.40566523432288,10.4327179924757,0.0012380241760714,0.00967040994605098,"HGLibA_01293","Depleted in ToxA"
"HGLibA_02413","APH1A",-5.33908875367918,3.40566523432288,10.4327179924757,0.0012380241760714,0.00967040994605098,"HGLibA_02413","Depleted in ToxA"
"HGLibA_06175","C2orf72",-5.33908875367918,3.40566523432288,10.4327179924757,0.0012380241760714,0.00967040994605098,"HGLibA_06175","Depleted in ToxA"
"HGLibA_07788","CCDC43",-5.33908875367918,3.40566523432288,10.4327179924757,0.0012380241760714,0.00967040994605098,"HGLibA_07788","Depleted in ToxA"
"HGLibA_08001","CCL23",-5.33908875367918,3.40566523432288,10.4327179924757,0.0012380241760714,0.00967040994605098,"HGLibA_08001","Depleted in ToxA"
"HGLibA_08148","CCR10",-5.33908875367918,3.40566523432288,10.4327179924757,0.0012380241760714,0.00967040994605098,"HGLibA_08148","Depleted in ToxA"
"HGLibA_10010","CLEC9A",-5.33908875367918,3.40566523432288,10.4327179924757,0.0012380241760714,0.00967040994605098,"HGLibA_10010","Depleted in ToxA"
"HGLibA_13492","DNAH6",-5.33908875367918,3.40566523432288,10.4327179924757,0.0012380241760714,0.00967040994605098,"HGLibA_13492","Depleted in ToxA"
"HGLibA_14560","EFEMP1",-5.33908875367918,3.40566523432288,10.4327179924757,0.0012380241760714,0.00967040994605098,"HGLibA_14560","Depleted in ToxA"
"HGLibA_18583","GALP",-5.33908875367918,3.40566523432288,10.4327179924757,0.0012380241760714,0.00967040994605098,"HGLibA_18583","Depleted in ToxA"
"HGLibA_20075","GPR65",-5.33908875367918,3.40566523432288,10.4327179924757,0.0012380241760714,0.00967040994605098,"HGLibA_20075","Depleted in ToxA"
"HGLibA_25515","KRT6B",-5.33908875367918,3.40566523432288,10.4327179924757,0.0012380241760714,0.00967040994605098,"HGLibA_25515","Depleted in ToxA"
"HGLibA_26357","LGALS16",-5.33908875367918,3.40566523432288,10.4327179924757,0.0012380241760714,0.00967040994605098,"HGLibA_26357","Depleted in ToxA"
"HGLibA_28530","MBP",-5.33908875367918,3.40566523432288,10.4327179924757,0.0012380241760714,0.00967040994605098,"HGLibA_28530","Depleted in ToxA"
"HGLibA_28762","MED17",-5.33908875367918,3.40566523432288,10.4327179924757,0.0012380241760714,0.00967040994605098,"HGLibA_28762","Depleted in ToxA"
"HGLibA_31254","NCAM1",-5.33908875367918,3.40566523432288,10.4327179924757,0.0012380241760714,0.00967040994605098,"HGLibA_31254","Depleted in ToxA"
"HGLibA_31617","NEFH",-5.33908875367918,3.40566523432288,10.4327179924757,0.0012380241760714,0.00967040994605098,"HGLibA_31617","Depleted in ToxA"
"HGLibA_35268","PASK",-5.33908875367918,3.40566523432288,10.4327179924757,0.0012380241760714,0.00967040994605098,"HGLibA_35268","Depleted in ToxA"
"HGLibA_35891","PDILT",-5.33908875367918,3.40566523432288,10.4327179924757,0.0012380241760714,0.00967040994605098,"HGLibA_35891","Depleted in ToxA"
"HGLibA_36708","PIP4K2B",-5.33908875367918,3.40566523432288,10.4327179924757,0.0012380241760714,0.00967040994605098,"HGLibA_36708","Depleted in ToxA"
"HGLibA_37333","PMS1",-5.33908875367918,3.40566523432288,10.4327179924757,0.0012380241760714,0.00967040994605098,"HGLibA_37333","Depleted in ToxA"
"HGLibA_39325","PTGES",-5.33908875367918,3.40566523432288,10.4327179924757,0.0012380241760714,0.00967040994605098,"HGLibA_39325","Depleted in ToxA"
"HGLibA_40129","RAF1",-5.33908875367918,3.40566523432288,10.4327179924757,0.0012380241760714,0.00967040994605098,"HGLibA_40129","Depleted in ToxA"
"HGLibA_40404","RAVER2",-5.33908875367918,3.40566523432288,10.4327179924757,0.0012380241760714,0.00967040994605098,"HGLibA_40404","Depleted in ToxA"
"HGLibA_41124","RHBDD1",-5.33908875367918,3.40566523432288,10.4327179924757,0.0012380241760714,0.00967040994605098,"HGLibA_41124","Depleted in ToxA"
"HGLibA_43742","SFRP4",-5.33908875367918,3.40566523432288,10.4327179924757,0.0012380241760714,0.00967040994605098,"HGLibA_43742","Depleted in ToxA"
"HGLibA_43749","SFSWAP",-5.33908875367918,3.40566523432288,10.4327179924757,0.0012380241760714,0.00967040994605098,"HGLibA_43749","Depleted in ToxA"
"HGLibA_45550","SLU7",-5.33908875367918,3.40566523432288,10.4327179924757,0.0012380241760714,0.00967040994605098,"HGLibA_45550","Depleted in ToxA"
"HGLibA_47592","STRIP2",-5.33908875367918,3.40566523432288,10.4327179924757,0.0012380241760714,0.00967040994605098,"HGLibA_47592","Depleted in ToxA"
"HGLibA_48174","TACR2",-5.33908875367918,3.40566523432288,10.4327179924757,0.0012380241760714,0.00967040994605098,"HGLibA_48174","Depleted in ToxA"
"HGLibA_49017","TERF2IP",-5.33908875367918,3.40566523432288,10.4327179924757,0.0012380241760714,0.00967040994605098,"HGLibA_49017","Depleted in ToxA"
"HGLibA_49131","TFAP2D",-5.33908875367918,3.40566523432288,10.4327179924757,0.0012380241760714,0.00967040994605098,"HGLibA_49131","Depleted in ToxA"
"HGLibA_49786","TMCO3",-5.33908875367918,3.40566523432288,10.4327179924757,0.0012380241760714,0.00967040994605098,"HGLibA_49786","Depleted in ToxA"
"HGLibA_50579","TMF1",-5.33908875367918,3.40566523432288,10.4327179924757,0.0012380241760714,0.00967040994605098,"HGLibA_50579","Depleted in ToxA"
"HGLibA_51699","TRMT61A",-5.33908875367918,3.40566523432288,10.4327179924757,0.0012380241760714,0.00967040994605098,"HGLibA_51699","Depleted in ToxA"
"HGLibA_53534","VASH2",-5.33908875367918,3.40566523432288,10.4327179924757,0.0012380241760714,0.00967040994605098,"HGLibA_53534","Depleted in ToxA"
"HGLibA_54283","WFIKKN2",-5.33908875367918,3.40566523432288,10.4327179924757,0.0012380241760714,0.00967040994605098,"HGLibA_54283","Depleted in ToxA"
"HGLibB_00608","ACTC1",-5.33908875367918,3.40566523432288,10.4327179924757,0.0012380241760714,0.00967040994605098,"HGLibB_00608","Depleted in ToxA"
"HGLibB_02067","ANKRD33",-5.33908875367918,3.40566523432288,10.4327179924757,0.0012380241760714,0.00967040994605098,"HGLibB_02067","Depleted in ToxA"
"HGLibB_04223","BBS7",-5.33908875367918,3.40566523432288,10.4327179924757,0.0012380241760714,0.00967040994605098,"HGLibB_04223","Depleted in ToxA"
"HGLibB_07068","CAMK2D",-5.33908875367918,3.40566523432288,10.4327179924757,0.0012380241760714,0.00967040994605098,"HGLibB_07068","Depleted in ToxA"
"HGLibB_07117","CAND1",-5.33908875367918,3.40566523432288,10.4327179924757,0.0012380241760714,0.00967040994605098,"HGLibB_07117","Depleted in ToxA"
"HGLibB_07663","CCDC160",-5.33908875367918,3.40566523432288,10.4327179924757,0.0012380241760714,0.00967040994605098,"HGLibB_07663","Depleted in ToxA"
"HGLibB_07729","CCDC24",-5.33908875367918,3.40566523432288,10.4327179924757,0.0012380241760714,0.00967040994605098,"HGLibB_07729","Depleted in ToxA"
"HGLibB_10838","COX6B1",-5.33908875367918,3.40566523432288,10.4327179924757,0.0012380241760714,0.00967040994605098,"HGLibB_10838","Depleted in ToxA"
"HGLibB_12276","DAD1",-5.33908875367918,3.40566523432288,10.4327179924757,0.0012380241760714,0.00967040994605098,"HGLibB_12276","Depleted in ToxA"
"HGLibB_14225","DYNC2H1",-5.33908875367918,3.40566523432288,10.4327179924757,0.0012380241760714,0.00967040994605098,"HGLibB_14225","Depleted in ToxA"
"HGLibB_15059","EMP3",-5.33908875367918,3.40566523432288,10.4327179924757,0.0012380241760714,0.00967040994605098,"HGLibB_15059","Depleted in ToxA"
"HGLibB_16505","FAM227A",-5.33908875367918,3.40566523432288,10.4327179924757,0.0012380241760714,0.00967040994605098,"HGLibB_16505","Depleted in ToxA"
"HGLibB_18760","GCHFR",-5.33908875367918,3.40566523432288,10.4327179924757,0.0012380241760714,0.00967040994605098,"HGLibB_18760","Depleted in ToxA"
